prediction,state,action,reward,next_prediction,next_state
0.7462209874046005,7,DECREASE_MODERATE_THRESHOLD,0,0.710702626822183,7
0.710702626822183,7,DECREASE_MODERATE_THRESHOLD,0,0.7212598350546011,7
0.7212598350546011,7,INCREASE_HIGH_THRESHOLD,1,0.6968989329320334,6
0.6968989329320334,6,NOP,0,0.6900639673850016,6
0.6900639673850016,6,INCREASE_TOP_K,0,0.6599034223077983,6
0.6599034223077983,6,DECREASE_MODERATE_THRESHOLD,0,0.6539292811089942,6
0.6539292811089942,6,INCREASE_MODERATE_THRESHOLD,0,0.6438781025145948,6
0.6438781025145948,6,INCREASE_MODERATE_THRESHOLD,0,0.6415857917780989,6
0.6415857917780989,6,DECREASE_MODERATE_THRESHOLD,0,0.687273207519381,6
0.687273207519381,6,DECREASE_HIGH_THRESHOLD,-1,0.7093347330732749,7
0.7093347330732749,7,NOP,1,0.6759553230212235,6
0.6759553230212235,6,INCREASE_TOP_K,0,0.6648776037531618,6
0.6648776037531618,6,NOP,0,0.6709006306886021,6
0.6709006306886021,6,DECREASE_MODERATE_THRESHOLD,0,0.6690769920392226,6
0.6690769920392226,6,NOP,0,0.6733594570843365,6
0.6733594570843365,6,DECREASE_MODERATE_THRESHOLD,0,0.6341602826866122,6
0.6341602826866122,6,DECREASE_MODERATE_THRESHOLD,0,0.6839601116644345,6
0.6839601116644345,6,NOP,-1,0.7225081535097573,7
0.7225081535097573,7,INCREASE_HIGH_THRESHOLD,0,0.762615830430768,7
0.762615830430768,7,INCREASE_MODERATE_THRESHOLD,0,0.7637206338517978,7
0.7637206338517978,7,DECREASE_MODERATE_THRESHOLD,0,0.793927365933653,7
0.793927365933653,7,DECREASE_MODERATE_THRESHOLD,0,0.7804797614388094,7
0.7804797614388094,7,DECREASE_MODERATE_THRESHOLD,0,0.7523731151477855,7
0.7523731151477855,7,NOP,0,0.7923678899525985,7
0.7923678899525985,7,NOP,0,0.7609969974170511,7
0.7609969974170511,7,DECREASE_TOP_K,0,0.7613288521764433,7
0.7613288521764433,7,NOP,0,0.7958186727817098,7
0.7958186727817098,7,DECREASE_MODERATE_THRESHOLD,0,0.798186277686537,7
0.798186277686537,7,NOP,-1,0.8027578712250176,8
0.8027578712250176,8,DECREASE_TOP_K,0,0.8371216203530977,8
