prediction,state,action,reward,next_prediction,next_state
0.0,0,DECREASE_TOP_K,0,0.0,0
0.057210067074581435,0,DECREASE_HIGH_THRESHOLD,1,0.01690918055296703,0
0.10542596828291537,1,DECREASE_MODERATE_THRESHOLD,1,0.08502530470806993,0
0.12720002808279754,1,DECREASE_HIGH_THRESHOLD,1,0.11682201986858654,1
0.2192292845499254,2,NOP,0,0.2192292845499254,2
0.25449292456140427,2,NOP,0,0.25449292456140427,2
0.2916162724666296,2,DECREASE_TOP_K,1,0.24702137538216384,2
0.34038743832835927,3,NOP,0,0.34038743832835927,3
0.38921474097003894,3,DECREASE_HIGH_THRESHOLD,1,0.3412557531315791,3
0.4440345556730737,4,DECREASE_MODERATE_THRESHOLD,1,0.41496037019611115,4
0.5257280103649279,5,INCREASE_TOP_K,-1,0.5525529552191077,5
0.600725214280197,6,INCREASE_TOP_K,-1,0.6169589083212205,6
0.5716388952304198,5,INCREASE_TOP_K,-1,0.5866203472985483,5
0.6311998475306414,6,DECREASE_MODERATE_THRESHOLD,1,0.5822813867638397,5
0.7084290439282569,7,DECREASE_HIGH_THRESHOLD,1,0.689520470926996,6
0.7431904154104352,7,INCREASE_MODERATE_THRESHOLD,-1,0.7930907109339231,7
0.7949529020169956,7,INCREASE_HIGH_THRESHOLD,-1,0.8143601535317203,8
0.8216442335334306,8,INCREASE_TOP_K,-1,0.8494268980409256,8
0.9121011853141747,9,INCREASE_TOP_K,-1,0.958980939024218,9
0.9560825791228539,9,DECREASE_TOP_K,1,0.9251697835514463,9
0.9790721071285572,9,INCREASE_MODERATE_THRESHOLD,-1,0.9994548266050378,9
