prediction,state,action,reward,next_prediction,next_state
0.07293647076821289,0,INCREASE_TOP_K,-1,0.1049756011100752,1
0.07242048548088251,0,INCREASE_MODERATE_THRESHOLD,-1,0.11633247719554606,1
0.13145075032921777,1,INCREASE_HIGH_THRESHOLD,-1,0.15419917326363908,1
0.11723688662850396,1,NOP,0,0.11723688662850396,1
0.1733623553470723,1,INCREASE_HIGH_THRESHOLD,-1,0.20852809375867945,2
0.19532317056735704,1,INCREASE_HIGH_THRESHOLD,-1,0.22389815278897102,2
0.2318605248587243,2,DECREASE_HIGH_THRESHOLD,1,0.20365121220680335,2
0.21858926155238076,2,INCREASE_MODERATE_THRESHOLD,-1,0.2479210115042737,2
0.2406989129693885,2,DECREASE_MODERATE_THRESHOLD,1,0.2303270458644507,2
0.24111219075547446,2,NOP,0,0.24111219075547446,2
0.29730145371350397,2,INCREASE_TOP_K,-1,0.33949899342990886,3
0.2819374589489848,2,INCREASE_TOP_K,-1,0.2932336527209521,2
0.29744986010928753,2,DECREASE_TOP_K,1,0.2538609575303815,2
0.33965049476154024,3,NOP,0,0.33965049476154024,3
0.3336086891396338,3,DECREASE_TOP_K,1,0.32303242320526254,3
0.3758550043161466,3,INCREASE_HIGH_THRESHOLD,-1,0.3871807372242758,3
0.3541995792706134,3,DECREASE_MODERATE_THRESHOLD,1,0.3229963918322497,3
0.3984557787366481,3,DECREASE_TOP_K,1,0.36586873271141845,3
0.44915038545297226,4,DECREASE_HIGH_THRESHOLD,1,0.40331176398315355,4
0.4229663781914373,4,INCREASE_TOP_K,-1,0.44942509493139315,4
0.48172669014691516,4,INCREASE_HIGH_THRESHOLD,-1,0.5223789326466506,5
0.46289960515284845,4,INCREASE_HIGH_THRESHOLD,-1,0.48046675960005597,4
0.5122659653017161,5,INCREASE_TOP_K,-1,0.5366839245958942,5
0.5248168199599502,5,INCREASE_HIGH_THRESHOLD,-1,0.5684648843294395,5
0.5426155763519884,5,INCREASE_MODERATE_THRESHOLD,-1,0.571303458477291,5
0.5820094921996657,5,INCREASE_MODERATE_THRESHOLD,-1,0.6020004233072487,6
0.587152676653356,5,INCREASE_HIGH_THRESHOLD,-1,0.6167449809864112,6
0.565307976350809,5,NOP,0,0.565307976350809,5
0.6223617440049711,6,INCREASE_HIGH_THRESHOLD,-1,0.6588691120318636,6
0.6702311432452639,6,INCREASE_HIGH_THRESHOLD,-1,0.6851662364513426,6
0.6436767011023508,6,DECREASE_MODERATE_THRESHOLD,1,0.6258291721943089,6
0.681329543253804,6,DECREASE_HIGH_THRESHOLD,1,0.6420982007042922,6
0.6661823765054071,6,INCREASE_HIGH_THRESHOLD,-1,0.7049465995172675,7
0.6956455944089286,6,INCREASE_TOP_K,-1,0.7236561783687796,7
0.6951493973575045,6,DECREASE_TOP_K,1,0.6521072120044397,6
0.7252634711126923,7,NOP,0,0.7252634711126923,7
0.7472633773666654,7,DECREASE_TOP_K,1,0.7307859963026524,7
0.7534539210971912,7,DECREASE_MODERATE_THRESHOLD,1,0.7285646290871138,7
0.760304962286974,7,INCREASE_HIGH_THRESHOLD,-1,0.8087178268976831,8
0.7822841187229559,7,INCREASE_HIGH_THRESHOLD,-1,0.8064697134576768,8
0.8054774516434972,8,DECREASE_MODERATE_THRESHOLD,1,0.7870395044095171,7
0.822935198055842,8,DECREASE_TOP_K,1,0.7774041822952479,7
