prediction,state,action,reward,next_prediction,next_state
0.3801838237437509,3,NOP,-1,0.42040212366843704,4
0.42040212366843704,4,INCREASE_TOP_K,0,0.41145742142771224,4
0.41145742142771224,4,INCREASE_TOP_K,0,0.4252299560026708,4
0.4252299560026708,4,INCREASE_HIGH_THRESHOLD,0,0.41097461303457383,4
0.41097461303457383,4,DECREASE_TOP_K,1,0.3788619039655358,3
0.3788619039655358,3,INCREASE_MODERATE_THRESHOLD,0,0.3861260322133069,3
0.3861260322133069,3,INCREASE_HIGH_THRESHOLD,0,0.37288524170255966,3
0.37288524170255966,3,DECREASE_MODERATE_THRESHOLD,-1,0.40375848226052913,4
0.40375848226052913,4,DECREASE_TOP_K,0,0.4208498485964708,4
0.4208498485964708,4,NOP,1,0.37525848848716203,3
0.37525848848716203,3,NOP,0,0.33079413899391286,3
0.33079413899391286,3,DECREASE_HIGH_THRESHOLD,1,0.2903001636116151,2
0.2903001636116151,2,DECREASE_MODERATE_THRESHOLD,0,0.24898976331567546,2
0.24898976331567546,2,DECREASE_TOP_K,0,0.21126676436796185,2
0.21126676436796185,2,DECREASE_HIGH_THRESHOLD,1,0.18172095941582933,1
0.18172095941582933,1,NOP,0,0.19115084850752884,1
0.19115084850752884,1,DECREASE_HIGH_THRESHOLD,-1,0.23888315877004648,2
0.23888315877004648,2,NOP,0,0.2786504074853405,2
0.2786504074853405,2,INCREASE_TOP_K,0,0.2333659673149443,2
0.2333659673149443,2,NOP,0,0.27640283251678377,2
0.27640283251678377,2,DECREASE_TOP_K,0,0.2569638928620507,2
0.2569638928620507,2,INCREASE_HIGH_THRESHOLD,0,0.2488821844597043,2
0.2488821844597043,2,DECREASE_HIGH_THRESHOLD,0,0.24457642422836023,2
0.24457642422836023,2,INCREASE_HIGH_THRESHOLD,0,0.24539272534518047,2
0.24539272534518047,2,INCREASE_HIGH_THRESHOLD,0,0.25504214073023884,2
0.25504214073023884,2,NOP,0,0.28791285654859966,2
0.28791285654859966,2,INCREASE_MODERATE_THRESHOLD,0,0.275111405767123,2
0.275111405767123,2,DECREASE_HIGH_THRESHOLD,0,0.25386564496271874,2
0.25386564496271874,2,NOP,0,0.2398827960036382,2
0.2398827960036382,2,INCREASE_TOP_K,0,0.20882363563378106,2
0.20882363563378106,2,DECREASE_HIGH_THRESHOLD,0,0.21255527731911517,2
0.21255527731911517,2,NOP,0,0.23253397911303275,2
0.23253397911303275,2,NOP,1,0.19771801354573973,1
0.19771801354573973,1,INCREASE_TOP_K,0,0.14857527322036715,1
0.14857527322036715,1,INCREASE_MODERATE_THRESHOLD,0,0.10280590452097296,1
