prediction,state,action,reward,next_prediction,next_state
0.5232731604229941,5,INCREASE_MODERATE_THRESHOLD,1,0.49613727003132485,4
0.49613727003132485,4,INCREASE_MODERATE_THRESHOLD,0,0.4666538108349563,4
0.4666538108349563,4,INCREASE_TOP_K,0,0.44890526845115863,4
0.44890526845115863,4,INCREASE_MODERATE_THRESHOLD,0,0.4755189965644203,4
0.4755189965644203,4,INCREASE_TOP_K,-1,0.5149049029946217,5
0.5149049029946217,5,INCREASE_HIGH_THRESHOLD,0,0.5283739807539555,5
0.5283739807539555,5,INCREASE_TOP_K,1,0.48541975298296797,4
0.48541975298296797,4,NOP,0,0.4383893303755298,4
0.4383893303755298,4,INCREASE_MODERATE_THRESHOLD,0,0.4156753063752836,4
0.4156753063752836,4,INCREASE_HIGH_THRESHOLD,0,0.4395261012492798,4
0.4395261012492798,4,NOP,0,0.4656863568712329,4
0.4656863568712329,4,INCREASE_MODERATE_THRESHOLD,0,0.4196973599942686,4
0.4196973599942686,4,NOP,1,0.3985602870950071,3
0.3985602870950071,3,NOP,0,0.35771657537126117,3
0.35771657537126117,3,INCREASE_TOP_K,0,0.34629290554329245,3
0.34629290554329245,3,INCREASE_MODERATE_THRESHOLD,0,0.3761469807442106,3
0.3761469807442106,3,DECREASE_HIGH_THRESHOLD,0,0.3750642961638496,3
0.3750642961638496,3,INCREASE_HIGH_THRESHOLD,0,0.3654093898510797,3
0.3654093898510797,3,INCREASE_TOP_K,0,0.39304683831891607,3
0.39304683831891607,3,DECREASE_TOP_K,0,0.3996406748982878,3
0.3996406748982878,3,DECREASE_MODERATE_THRESHOLD,-1,0.42151112012892744,4
0.42151112012892744,4,DECREASE_HIGH_THRESHOLD,0,0.4680007104960384,4
0.4680007104960384,4,INCREASE_HIGH_THRESHOLD,0,0.4728104772030137,4
0.4728104772030137,4,INCREASE_TOP_K,0,0.4654929498175681,4
0.4654929498175681,4,INCREASE_MODERATE_THRESHOLD,0,0.4989653151008104,4
0.4989653151008104,4,INCREASE_TOP_K,0,0.45546605137323487,4
0.45546605137323487,4,NOP,0,0.4435391695554499,4
0.4435391695554499,4,DECREASE_MODERATE_THRESHOLD,0,0.40647236222600025,4
0.40647236222600025,4,INCREASE_MODERATE_THRESHOLD,0,0.4261688145750674,4
0.4261688145750674,4,NOP,0,0.4723095136689676,4
0.4723095136689676,4,INCREASE_MODERATE_THRESHOLD,0,0.47260806518542753,4
