prediction,state,action,reward,next_prediction,next_state
0.8220823592196308,8,DECREASE_MODERATE_THRESHOLD,1,0.7773142218476037,7
0.8119258720110925,8,DECREASE_MODERATE_THRESHOLD,1,0.777493729511327,7
0.8332911013662421,8,INCREASE_TOP_K,-1,0.8502402365843994,8
0.7149675684764736,7,DECREASE_TOP_K,1,0.6890124807485514,6
0.7267366874674692,7,INCREASE_TOP_K,-1,0.7726995709694069,7
0.682465402478513,6,NOP,0,0.682465402478513,6
0.6503511494292937,6,DECREASE_HIGH_THRESHOLD,1,0.6341152249720148,6
0.6336623280298265,6,DECREASE_MODERATE_THRESHOLD,1,0.6152273725185177,6
0.5916911105799131,5,NOP,0,0.5916911105799131,5
0.5386874373120746,5,DECREASE_TOP_K,1,0.49234846092855256,4
0.5967609631558005,5,NOP,0,0.5967609631558005,5
0.4685477927961841,4,INCREASE_TOP_K,-1,0.48766368939854066,4
0.4762594382485629,4,DECREASE_MODERATE_THRESHOLD,1,0.4487844812002784,4
0.4505059383934689,4,DECREASE_TOP_K,1,0.4021325625708265,4
0.41480846123539616,4,NOP,0,0.41480846123539616,4
0.3515771394719803,3,NOP,0,0.3515771394719803,3
0.3423089466470605,3,INCREASE_HIGH_THRESHOLD,-1,0.3618145295773019,3
0.3263776696828261,3,INCREASE_MODERATE_THRESHOLD,-1,0.3592445175148565,3
0.27666727367742094,2,INCREASE_TOP_K,-1,0.29680134431175637,2
0.25796455765441584,2,NOP,0,0.25796455765441584,2
0.2609574673076389,2,DECREASE_MODERATE_THRESHOLD,1,0.23384275625398163,2
0.18702773296895653,1,INCREASE_TOP_K,-1,0.20803579365636024,2
0.149159776980361,1,DECREASE_TOP_K,1,0.11682853829170253,1
0.09293716850596051,0,DECREASE_HIGH_THRESHOLD,1,0.06205882969709257,0
0.11628385747752698,1,DECREASE_MODERATE_THRESHOLD,1,0.06911575088030812,0
0.0745005016722759,0,DECREASE_HIGH_THRESHOLD,1,0.032704941808112266,0
