prediction,state,action,reward,next_prediction,next_state
0.6383650100297914,6,INCREASE_MODERATE_THRESHOLD,-1,0.6787906264610991,6
0.6310234834302665,6,DECREASE_MODERATE_THRESHOLD,1,0.586515333822885,5
0.6316696469526136,6,INCREASE_MODERATE_THRESHOLD,-1,0.6638934369135023,6
0.5998478096807236,5,DECREASE_HIGH_THRESHOLD,1,0.5584119674169584,5
0.5913656196586894,5,DECREASE_HIGH_THRESHOLD,1,0.5524864178368637,5
0.5915136435418122,5,INCREASE_TOP_K,-1,0.6274746926734664,6
0.6193579409672746,6,DECREASE_HIGH_THRESHOLD,1,0.578110689464966,5
0.6189590852990908,6,DECREASE_MODERATE_THRESHOLD,1,0.5846473628180705,5
0.5874830241695647,5,INCREASE_MODERATE_THRESHOLD,-1,0.5987085709876685,5
0.5592855973742351,5,DECREASE_TOP_K,1,0.5194123469725677,5
0.5444311430648908,5,DECREASE_HIGH_THRESHOLD,1,0.5058335817345346,5
0.5191208756053611,5,DECREASE_TOP_K,1,0.4846076808246814,4
0.5048092673803833,5,DECREASE_MODERATE_THRESHOLD,1,0.45844424963787533,4
0.5134320977261043,5,DECREASE_TOP_K,1,0.46763090353168785,4
0.5275225867272323,5,DECREASE_MODERATE_THRESHOLD,1,0.5167629238714098,5
0.460154829793084,4,INCREASE_MODERATE_THRESHOLD,-1,0.4956065286634266,4
0.5062713928747489,5,DECREASE_HIGH_THRESHOLD,1,0.4687926621575731,4
0.49208608643773494,4,INCREASE_MODERATE_THRESHOLD,-1,0.5365936009389117,5
0.46730466717564767,4,INCREASE_HIGH_THRESHOLD,-1,0.4946870033131984,4
0.44050604192602844,4,INCREASE_MODERATE_THRESHOLD,-1,0.4722276319551743,4
0.44887894188807276,4,NOP,0,0.44887894188807276,4
0.3972957789073844,3,INCREASE_HIGH_THRESHOLD,-1,0.42123923417616793,4
0.4083411101069177,4,DECREASE_HIGH_THRESHOLD,1,0.39692182750690513,3
0.42872314595590644,4,NOP,0,0.42872314595590644,4
0.3778994488950411,3,DECREASE_MODERATE_THRESHOLD,1,0.3676729555861684,3
0.4099348505586164,4,INCREASE_TOP_K,-1,0.45313351020706427,4
0.3891090754017291,3,INCREASE_HIGH_THRESHOLD,-1,0.40713242052766174,4
0.3537867904090625,3,NOP,0,0.3537867904090625,3
0.3446534284372131,3,INCREASE_TOP_K,-1,0.3723994325979567,3
0.3174863974845989,3,DECREASE_MODERATE_THRESHOLD,1,0.284519315509111,2
0.3187664447262055,3,INCREASE_MODERATE_THRESHOLD,-1,0.3435792901452012,3
0.31544832062359784,3,DECREASE_MODERATE_THRESHOLD,1,0.2721600879554853,2
0.2933284486309772,2,INCREASE_MODERATE_THRESHOLD,-1,0.33085102935978367,3
0.24793384660473744,2,INCREASE_TOP_K,-1,0.29246165152104536,2
0.28721952256813316,2,INCREASE_MODERATE_THRESHOLD,-1,0.32178868979147035,3
0.23808060816841814,2,DECREASE_MODERATE_THRESHOLD,1,0.20732503895153753,2
0.27331357403360196,2,INCREASE_HIGH_THRESHOLD,-1,0.30209048821929835,3
0.24541730571330944,2,DECREASE_TOP_K,1,0.20859478648447838,2
0.223422749330911,2,NOP,0,0.223422749330911,2
0.1914158974383613,1,DECREASE_TOP_K,1,0.1762769321453739,1
0.20675839515743952,2,INCREASE_MODERATE_THRESHOLD,-1,0.24556713090804372,2
0.17117129024997396,1,DECREASE_TOP_K,1,0.1283255346536127,1
0.2214396899772555,2,INCREASE_HIGH_THRESHOLD,-1,0.26457550762269744,2
0.19016922545595152,1,INCREASE_MODERATE_THRESHOLD,-1,0.23439391115474364,2
0.18780854616734943,1,INCREASE_MODERATE_THRESHOLD,-1,0.20677674767925203,2
