prediction,state,action,reward,next_prediction,next_state
0.0592178516383036,0,INCREASE_TOP_K,-1,0.06990295645774808,0
0.0564264255159859,0,INCREASE_HIGH_THRESHOLD,-1,0.08500658515682766,0
0.07212664211292673,0,DECREASE_MODERATE_THRESHOLD,1,0.04205961220766834,0
0.0718957150563468,0,INCREASE_HIGH_THRESHOLD,-1,0.0969889350425607,0
0.0883305526393434,0,DECREASE_MODERATE_THRESHOLD,1,0.04798282627245145,0
0.07388147607788868,0,INCREASE_TOP_K,-1,0.09002046914029718,0
0.11190547123478344,1,INCREASE_TOP_K,-1,0.1532255929352711,1
0.08734050736048678,0,NOP,0,0.08734050736048678,0
0.08449787376382513,0,INCREASE_MODERATE_THRESHOLD,-1,0.12489802451837621,1
0.1389168711841301,1,INCREASE_HIGH_THRESHOLD,-1,0.17500311556926995,1
0.15223515114183295,1,INCREASE_TOP_K,-1,0.1994959456819161,1
0.17018162182407126,1,NOP,0,0.17018162182407126,1
0.10308365815548022,1,DECREASE_MODERATE_THRESHOLD,1,0.07550539649477028,0
0.16014744382556473,1,DECREASE_MODERATE_THRESHOLD,1,0.1353982955415517,1
0.12868601239210406,1,DECREASE_MODERATE_THRESHOLD,1,0.11607764301088373,1
0.13949879887152997,1,INCREASE_TOP_K,-1,0.18932563940597136,1
0.15622382497047183,1,INCREASE_TOP_K,-1,0.18543127644515894,1
0.14250214186664237,1,INCREASE_TOP_K,-1,0.1840207890038511,1
0.16884977023826583,1,DECREASE_TOP_K,1,0.13808011554902233,1
0.1941305536316562,1,NOP,0,0.1941305536316562,1
0.1805420786128314,1,INCREASE_MODERATE_THRESHOLD,-1,0.20249357056705386,2
0.18443938643779095,1,NOP,0,0.18443938643779095,1
0.1941530557143595,1,DECREASE_TOP_K,1,0.16050584527958484,1
0.17792590496553146,1,DECREASE_MODERATE_THRESHOLD,1,0.1355889530959944,1
0.20793321945752308,2,DECREASE_HIGH_THRESHOLD,1,0.19783326843328378,1
0.180162956769581,1,INCREASE_TOP_K,-1,0.2007331938345267,2
0.2342303893047543,2,INCREASE_HIGH_THRESHOLD,-1,0.27440742657360956,2
0.22765383550676918,2,INCREASE_HIGH_THRESHOLD,-1,0.26923242394430147,2
0.2493275659486609,2,DECREASE_HIGH_THRESHOLD,1,0.228961167014017,2
0.2427598753100771,2,INCREASE_HIGH_THRESHOLD,-1,0.2807793028774661,2
0.24211599101867506,2,NOP,0,0.24211599101867506,2
0.25177836377661156,2,DECREASE_TOP_K,1,0.22742724402053235,2
0.23879311325103295,2,NOP,0,0.23879311325103295,2
0.28107437041265104,2,INCREASE_MODERATE_THRESHOLD,-1,0.30342284988252666,3
0.2886779819195138,2,DECREASE_TOP_K,1,0.2588748205870748,2
0.2892528113711279,2,INCREASE_HIGH_THRESHOLD,-1,0.3093104716560544,3
0.27738951684206414,2,INCREASE_HIGH_THRESHOLD,-1,0.2976877554873474,2
0.28078444242279593,2,NOP,0,0.28078444242279593,2
0.2954752473849207,2,INCREASE_TOP_K,-1,0.32501013753233493,3
0.29066473528491743,2,NOP,0,0.29066473528491743,2
0.2866699722148196,2,DECREASE_MODERATE_THRESHOLD,1,0.27331240659594364,2
0.31837436073497977,3,NOP,0,0.31837436073497977,3
0.3291415756575185,3,INCREASE_TOP_K,-1,0.3565176091390643,3
0.3749597264092971,3,DECREASE_TOP_K,1,0.3377003480744918,3
0.32891963935571633,3,DECREASE_HIGH_THRESHOLD,1,0.30422823145944394,3
0.3259619190989848,3,INCREASE_HIGH_THRESHOLD,-1,0.3573385644249423,3
