prediction,state,action,reward,next_prediction,next_state
0.7561663174926743,7,DECREASE_MODERATE_THRESHOLD,1,0.7319598585501,7
0.7366560384185931,7,INCREASE_HIGH_THRESHOLD,-1,0.782042242035313,7
0.7096664347468801,7,DECREASE_HIGH_THRESHOLD,1,0.6839661251731508,6
0.696697984570435,6,INCREASE_HIGH_THRESHOLD,-1,0.7370713388772407,7
0.6586488009817272,6,DECREASE_HIGH_THRESHOLD,1,0.6297121203753029,6
0.6413592997817223,6,INCREASE_HIGH_THRESHOLD,-1,0.6764075247588934,6
0.6146337935508939,6,DECREASE_TOP_K,1,0.5843833751026963,5
0.5600920524925618,5,DECREASE_HIGH_THRESHOLD,1,0.538866538371791,5
0.5474571567721741,5,NOP,0,0.5474571567721741,5
0.5277348942798588,5,INCREASE_HIGH_THRESHOLD,-1,0.5682768663287894,5
0.4791135900628961,4,NOP,0,0.4791135900628961,4
0.4538095343048441,4,INCREASE_TOP_K,-1,0.5015122924588463,5
0.44635545093273304,4,INCREASE_TOP_K,-1,0.464923894517987,4
0.38842020369906727,3,DECREASE_MODERATE_THRESHOLD,1,0.3702921857813557,3
0.3719313629569599,3,INCREASE_MODERATE_THRESHOLD,-1,0.3876206951519073,3
0.34729943308825767,3,INCREASE_HIGH_THRESHOLD,-1,0.39627522967440487,3
0.3498167248616782,3,INCREASE_TOP_K,-1,0.37526405430276605,3
0.3158033335920253,3,INCREASE_MODERATE_THRESHOLD,-1,0.33277282062222113,3
0.2470965315606451,2,INCREASE_HIGH_THRESHOLD,-1,0.2940624246405594,2
0.196177806847525,1,DECREASE_HIGH_THRESHOLD,1,0.1540814795948864,1
0.21342161940554782,2,NOP,0,0.21342161940554782,2
0.2134127785365234,2,DECREASE_TOP_K,1,0.16978189605604543,1
0.13997911305107086,1,INCREASE_HIGH_THRESHOLD,-1,0.1705681990506422,1
0.1286093224833328,1,DECREASE_MODERATE_THRESHOLD,1,0.11362758005640194,1
0.12406001854885235,1,NOP,0,0.12406001854885235,1
0.06389885558877324,0,DECREASE_HIGH_THRESHOLD,1,0.02565825351349265,0
0.050464374840089685,0,INCREASE_MODERATE_THRESHOLD,-1,0.08062200670068338,0
