prediction,state,action,reward,next_prediction,next_state
0.704478649690477,7,INCREASE_HIGH_THRESHOLD,-1,0.7362593906419057,7
0.6935923771718596,6,INCREASE_MODERATE_THRESHOLD,-1,0.7132327030754205,7
0.6601901841265703,6,INCREASE_MODERATE_THRESHOLD,-1,0.6753438162893345,6
0.6309713897429736,6,DECREASE_MODERATE_THRESHOLD,1,0.6100067910693713,6
0.6034662500112683,6,DECREASE_MODERATE_THRESHOLD,1,0.5827118254112442,5
0.6101469301213318,6,INCREASE_MODERATE_THRESHOLD,-1,0.6459265826509978,6
0.5925209318552754,5,INCREASE_HIGH_THRESHOLD,-1,0.6136581426420509,6
0.5749301848466281,5,DECREASE_MODERATE_THRESHOLD,1,0.5580098944903362,5
0.5308607949015895,5,INCREASE_TOP_K,-1,0.5702103652234275,5
0.5806600479981094,5,DECREASE_HIGH_THRESHOLD,1,0.5310980574686284,5
0.5687828580649069,5,INCREASE_HIGH_THRESHOLD,-1,0.6172172086885286,6
0.5595117657281405,5,INCREASE_HIGH_THRESHOLD,-1,0.5977357647770023,5
0.520673311103618,5,NOP,0,0.520673311103618,5
0.4792744280201566,4,DECREASE_MODERATE_THRESHOLD,1,0.46808338221455165,4
0.4807276149798384,4,INCREASE_HIGH_THRESHOLD,-1,0.5074264340738356,5
0.4770948871173658,4,INCREASE_TOP_K,-1,0.4989905561280466,4
0.4615540014512526,4,DECREASE_MODERATE_THRESHOLD,1,0.4154131242306416,4
0.4310108034629342,4,INCREASE_TOP_K,-1,0.4583328161406993,4
0.3753643210812037,3,INCREASE_HIGH_THRESHOLD,-1,0.4249872491718738,4
0.4043975868014753,4,DECREASE_TOP_K,1,0.3836693348269393,3
0.3817733259003613,3,INCREASE_TOP_K,-1,0.4087802854989806,4
0.3370218100578036,3,DECREASE_TOP_K,1,0.3139037514039826,3
0.3349147327929408,3,DECREASE_TOP_K,1,0.28910740865344325,2
0.3452879967191681,3,NOP,0,0.3452879967191681,3
0.3289898514651506,3,INCREASE_TOP_K,-1,0.3549730570112165,3
0.3457562216353881,3,DECREASE_MODERATE_THRESHOLD,1,0.3166078722800691,3
0.31908720538720214,3,DECREASE_HIGH_THRESHOLD,1,0.3035921319024479,3
0.30639116612615064,3,INCREASE_MODERATE_THRESHOLD,-1,0.31779645528616024,3
0.2579878766663492,2,INCREASE_MODERATE_THRESHOLD,-1,0.30148397701399066,3
0.2723577813731739,2,DECREASE_TOP_K,1,0.2278082213135043,2
0.228932218467178,2,DECREASE_MODERATE_THRESHOLD,1,0.18528963818376132,1
0.22293514944376527,2,DECREASE_HIGH_THRESHOLD,1,0.1908499247099346,1
0.22200773217481018,2,DECREASE_HIGH_THRESHOLD,1,0.1933022585794588,1
0.2165568515407307,2,INCREASE_TOP_K,-1,0.2655571789615173,2
0.19047676035577743,1,DECREASE_HIGH_THRESHOLD,1,0.15287095839948306,1
0.17483740924181787,1,DECREASE_MODERATE_THRESHOLD,1,0.1363847782282234,1
0.1779263708329356,1,INCREASE_MODERATE_THRESHOLD,-1,0.20086744719112723,2
0.11925484380473794,1,DECREASE_MODERATE_THRESHOLD,1,0.10263046878366569,1
0.1300362884939723,1,DECREASE_TOP_K,1,0.08798983639282769,0
0.06493143742480872,0,NOP,0,0.06493143742480872,0
