prediction,state,action,reward,next_prediction,next_state
0.5104510848953907,5,INCREASE_TOP_K,1,0.478279169844757,4
0.478279169844757,4,DECREASE_MODERATE_THRESHOLD,-1,0.520155775185643,5
0.520155775185643,5,INCREASE_TOP_K,0,0.5110141248367591,5
0.5110141248367591,5,DECREASE_HIGH_THRESHOLD,0,0.5291749689906705,5
0.5291749689906705,5,INCREASE_HIGH_THRESHOLD,1,0.48993429513855236,4
0.48993429513855236,4,NOP,0,0.485627144489658,4
0.485627144489658,4,DECREASE_MODERATE_THRESHOLD,0,0.4779890967567863,4
0.4779890967567863,4,DECREASE_TOP_K,0,0.4944558208150335,4
0.4944558208150335,4,INCREASE_TOP_K,0,0.44653089045208166,4
0.44653089045208166,4,DECREASE_TOP_K,1,0.3971076899855192,3
0.3971076899855192,3,INCREASE_TOP_K,0,0.3942683089960606,3
0.3942683089960606,3,DECREASE_HIGH_THRESHOLD,0,0.35399946033708973,3
0.35399946033708973,3,INCREASE_HIGH_THRESHOLD,0,0.3411655010175564,3
0.3411655010175564,3,DECREASE_HIGH_THRESHOLD,0,0.3790482846140855,3
0.3790482846140855,3,DECREASE_HIGH_THRESHOLD,0,0.3320647050814109,3
0.3320647050814109,3,DECREASE_MODERATE_THRESHOLD,0,0.3804018110697392,3
0.3804018110697392,3,INCREASE_TOP_K,-1,0.4269404030725915,4
0.4269404030725915,4,NOP,0,0.4714716535363312,4
0.4714716535363312,4,INCREASE_MODERATE_THRESHOLD,0,0.42631440390296144,4
0.42631440390296144,4,INCREASE_HIGH_THRESHOLD,0,0.40382491789624303,4
0.40382491789624303,4,NOP,1,0.38663055205985714,3
0.38663055205985714,3,DECREASE_MODERATE_THRESHOLD,-1,0.4185091897026778,4
0.4185091897026778,4,DECREASE_TOP_K,0,0.4389009016668639,4
0.4389009016668639,4,DECREASE_HIGH_THRESHOLD,1,0.3908348395302834,3
0.3908348395302834,3,DECREASE_HIGH_THRESHOLD,0,0.39439014043043713,3
0.39439014043043713,3,INCREASE_TOP_K,0,0.38412474059997564,3
0.38412474059997564,3,DECREASE_TOP_K,-1,0.4281264266721977,4
0.4281264266721977,4,DECREASE_TOP_K,1,0.38598997886403397,3
0.38598997886403397,3,INCREASE_MODERATE_THRESHOLD,0,0.36734529907905644,3
0.36734529907905644,3,DECREASE_MODERATE_THRESHOLD,0,0.32486385256265987,3
0.32486385256265987,3,INCREASE_TOP_K,0,0.3161645094181058,3
0.3161645094181058,3,INCREASE_MODERATE_THRESHOLD,1,0.28572583361986076,2
0.28572583361986076,2,NOP,0,0.24777264966919696,2
0.24777264966919696,2,DECREASE_TOP_K,0,0.23193850189652232,2
0.23193850189652232,2,DECREASE_HIGH_THRESHOLD,0,0.2426285617997101,2
0.2426285617997101,2,INCREASE_MODERATE_THRESHOLD,0,0.23148743582425557,2
