prediction,state,action,reward,next_prediction,next_state
0.012479501804802,0,DECREASE_TOP_K,1,0.000562292261404921,0
0.05170127876563642,0,NOP,0,0.05170127876563642,0
0.12446236951493996,1,INCREASE_HIGH_THRESHOLD,-1,0.1698206174602536,1
0.13226179046343217,1,INCREASE_TOP_K,-1,0.14576810279106245,1
0.1365818869955349,1,DECREASE_MODERATE_THRESHOLD,1,0.08882246728348987,0
0.16192318626064994,1,INCREASE_MODERATE_THRESHOLD,-1,0.1792640048124278,1
0.1685539563850006,1,INCREASE_TOP_K,-1,0.20515694978261037,2
0.1905455664804851,1,INCREASE_TOP_K,-1,0.229569908500269,2
0.2062557710793787,2,DECREASE_HIGH_THRESHOLD,1,0.16785504135899343,1
0.23979359063802733,2,DECREASE_MODERATE_THRESHOLD,1,0.22784968278047468,2
0.2379778801026347,2,DECREASE_HIGH_THRESHOLD,1,0.19201384015448245,1
0.2663997472531864,2,DECREASE_MODERATE_THRESHOLD,1,0.2482424986819865,2
0.2720165231880822,2,DECREASE_TOP_K,1,0.25688614242939545,2
0.2998105337750119,2,NOP,0,0.2998105337750119,2
0.2945889381465707,2,DECREASE_TOP_K,1,0.252879281186436,2
0.32290783816981833,3,INCREASE_HIGH_THRESHOLD,-1,0.34573322066182577,3
0.30831260682518974,3,INCREASE_MODERATE_THRESHOLD,-1,0.355083272954287,3
0.38061710382387764,3,INCREASE_MODERATE_THRESHOLD,-1,0.41830410575617544,4
0.34738065045922595,3,NOP,0,0.34738065045922595,3
0.40079488777503536,4,INCREASE_TOP_K,-1,0.4286183732575131,4
0.3918719826244992,3,DECREASE_MODERATE_THRESHOLD,1,0.35287930814740986,3
0.43180445843591336,4,INCREASE_HIGH_THRESHOLD,-1,0.47434942117362605,4
0.4330716609946679,4,NOP,0,0.4330716609946679,4
0.4678599819460558,4,DECREASE_HIGH_THRESHOLD,1,0.4284446744621782,4
0.44436805662393103,4,INCREASE_MODERATE_THRESHOLD,-1,0.48968384306951646,4
0.48033569124213893,4,NOP,0,0.48033569124213893,4
0.5133350097020446,5,INCREASE_HIGH_THRESHOLD,-1,0.534869065475137,5
0.5211075844208847,5,NOP,0,0.5211075844208847,5
0.5342036375379748,5,DECREASE_HIGH_THRESHOLD,1,0.4915601981600025,4
0.5589563625307433,5,INCREASE_HIGH_THRESHOLD,-1,0.608705528157417,6
0.5916495860568357,5,DECREASE_MODERATE_THRESHOLD,1,0.5790218475603343,5
