prediction,state,action,reward,next_prediction,next_state
0.5527893916893349,5,INCREASE_HIGH_THRESHOLD,-1,0.5680648753140182,5
0.5312791509077092,5,DECREASE_TOP_K,1,0.4971942536013913,4
0.5345138700864414,5,NOP,0,0.5345138700864414,5
0.5912218637507116,5,DECREASE_HIGH_THRESHOLD,1,0.5748055074270317,5
0.5899239491852935,5,NOP,0,0.5899239491852935,5
0.5875793206401112,5,DECREASE_TOP_K,1,0.5506310703557181,5
0.5675741284121598,5,INCREASE_HIGH_THRESHOLD,-1,0.6041618649063477,6
0.5691652536269004,5,INCREASE_TOP_K,-1,0.597591368460426,5
0.6131828801206771,6,INCREASE_HIGH_THRESHOLD,-1,0.6566475662457957,6
0.6249550730548986,6,INCREASE_MODERATE_THRESHOLD,-1,0.6707943781921669,6
0.6463880585653865,6,NOP,0,0.6463880585653865,6
0.6326367140726873,6,INCREASE_HIGH_THRESHOLD,-1,0.6700716660685383,6
0.616517342891372,6,INCREASE_HIGH_THRESHOLD,-1,0.6642619259541855,6
0.6569633538205069,6,NOP,0,0.6569633538205069,6
0.6582057566333578,6,INCREASE_MODERATE_THRESHOLD,-1,0.672977873491378,6
0.6615915435696718,6,INCREASE_MODERATE_THRESHOLD,-1,0.7042983066041064,7
0.6821366802814505,6,INCREASE_TOP_K,-1,0.7039333707354206,7
0.6970419401723648,6,DECREASE_TOP_K,1,0.677526233512324,6
0.7243708721411823,7,INCREASE_TOP_K,-1,0.7549145665767882,7
0.7012386033199709,7,DECREASE_HIGH_THRESHOLD,1,0.6715662685688848,6
0.7048019211546853,7,INCREASE_MODERATE_THRESHOLD,-1,0.7377807764557404,7
0.7654693633591636,7,INCREASE_HIGH_THRESHOLD,-1,0.8076147343507121,8
0.7301181846864973,7,DECREASE_MODERATE_THRESHOLD,1,0.6985409344851382,6
0.7670931000240683,7,INCREASE_MODERATE_THRESHOLD,-1,0.8156242314990557,8
0.7941034821248397,7,NOP,0,0.7941034821248397,7
0.744872192472343,7,INCREASE_MODERATE_THRESHOLD,-1,0.7751599358654342,7
0.8057495292824725,8,INCREASE_MODERATE_THRESHOLD,-1,0.8424500712916327,8
0.7973068448609952,7,DECREASE_TOP_K,1,0.775551034984452,7
0.7951765796241185,7,INCREASE_HIGH_THRESHOLD,-1,0.833795192183641,8
0.836067233474836,8,DECREASE_TOP_K,1,0.7948712971996925,7
0.7932620127633883,7,DECREASE_MODERATE_THRESHOLD,1,0.7706670819176865,7
0.8085842770507102,8,DECREASE_HIGH_THRESHOLD,1,0.769860947224079,7
0.8283247707614833,8,INCREASE_HIGH_THRESHOLD,-1,0.8692150748803937,8
0.8034893777661865,8,INCREASE_TOP_K,-1,0.8456635946006765,8
0.8541529194865282,8,INCREASE_HIGH_THRESHOLD,-1,0.8668318323095816,8
0.8763900862740381,8,INCREASE_TOP_K,-1,0.906819149467546,9
0.8659506418553946,8,INCREASE_HIGH_THRESHOLD,-1,0.9095099317922757,9
0.8794625017678646,8,DECREASE_MODERATE_THRESHOLD,1,0.8561751998093337,8
0.8763479767003884,8,INCREASE_HIGH_THRESHOLD,-1,0.8959464102821075,8
0.8832906138170763,8,INCREASE_HIGH_THRESHOLD,-1,0.9079494608734104,9
0.9465698080230662,9,INCREASE_HIGH_THRESHOLD,-1,0.9605805820410684,9
0.9101713706681367,9,INCREASE_HIGH_THRESHOLD,-1,0.931339520516385,9
0.8989088900852895,8,DECREASE_HIGH_THRESHOLD,1,0.877551359110339,8
