prediction,state,action,reward,next_prediction,next_state
0.4765192881099372,4,DECREASE_TOP_K,0,0.47170200978287524,4
0.47170200978287524,4,DECREASE_MODERATE_THRESHOLD,0,0.4639037577604028,4
0.4639037577604028,4,INCREASE_MODERATE_THRESHOLD,0,0.4789152672275454,4
0.4789152672275454,4,NOP,0,0.4708759166772843,4
0.4708759166772843,4,NOP,0,0.45689013259925954,4
0.45689013259925954,4,DECREASE_HIGH_THRESHOLD,0,0.44836977325859867,4
0.44836977325859867,4,INCREASE_MODERATE_THRESHOLD,0,0.492603429931241,4
0.492603429931241,4,INCREASE_TOP_K,0,0.46925282118288686,4
0.46925282118288686,4,INCREASE_MODERATE_THRESHOLD,0,0.4818996613291391,4
0.4818996613291391,4,DECREASE_MODERATE_THRESHOLD,0,0.45125496326086534,4
0.45125496326086534,4,DECREASE_TOP_K,0,0.42174128091235147,4
0.42174128091235147,4,INCREASE_HIGH_THRESHOLD,1,0.3980431941126541,3
0.3980431941126541,3,NOP,0,0.3942688743607399,3
0.3942688743607399,3,DECREASE_HIGH_THRESHOLD,-1,0.41905485593696945,4
0.41905485593696945,4,DECREASE_HIGH_THRESHOLD,0,0.4305237801592063,4
0.4305237801592063,4,DECREASE_MODERATE_THRESHOLD,0,0.42466689960505005,4
0.42466689960505005,4,INCREASE_MODERATE_THRESHOLD,0,0.4213067524737912,4
0.4213067524737912,4,INCREASE_TOP_K,0,0.4659631478628938,4
0.4659631478628938,4,INCREASE_TOP_K,0,0.4687927729414793,4
0.4687927729414793,4,NOP,0,0.45331943506806305,4
0.45331943506806305,4,INCREASE_TOP_K,0,0.49806793238415126,4
0.49806793238415126,4,DECREASE_MODERATE_THRESHOLD,0,0.4814083921724065,4
0.4814083921724065,4,DECREASE_TOP_K,-1,0.5120873422942018,5
0.5120873422942018,5,NOP,0,0.549845571391091,5
0.549845571391091,5,NOP,0,0.5057938794995575,5
0.5057938794995575,5,DECREASE_MODERATE_THRESHOLD,0,0.5247367838706957,5
0.5247367838706957,5,INCREASE_MODERATE_THRESHOLD,0,0.5125504845685795,5
0.5125504845685795,5,INCREASE_TOP_K,0,0.5176180129595602,5
0.5176180129595602,5,DECREASE_MODERATE_THRESHOLD,1,0.4825907879386331,4
0.4825907879386331,4,DECREASE_MODERATE_THRESHOLD,0,0.48501997480637393,4
0.48501997480637393,4,INCREASE_HIGH_THRESHOLD,0,0.46763818212761255,4
0.46763818212761255,4,INCREASE_HIGH_THRESHOLD,0,0.48819886754477015,4
0.48819886754477015,4,DECREASE_HIGH_THRESHOLD,-1,0.515186912797729,5
0.515186912797729,5,INCREASE_TOP_K,1,0.4783937941682114,4
0.4783937941682114,4,DECREASE_HIGH_THRESHOLD,0,0.46154583917341424,4
