prediction,state,action,reward,next_prediction,next_state
0.055881638797079386,0,DECREASE_TOP_K,1,0.026423221957239576,0
0.08847513465453383,0,INCREASE_TOP_K,-1,0.10873721160619108,1
0.08647114592126974,0,DECREASE_TOP_K,1,0.07269552810632574,0
0.1593745203463135,1,INCREASE_TOP_K,-1,0.18290935953499865,1
0.18758889050638405,1,INCREASE_MODERATE_THRESHOLD,-1,0.21187237361117323,2
0.2147258174097889,2,DECREASE_HIGH_THRESHOLD,1,0.17710528276416243,1
0.25116908485815687,2,DECREASE_TOP_K,1,0.22944916485953312,2
0.2954881799500501,2,NOP,0,0.2954881799500501,2
0.3010296155157517,3,DECREASE_MODERATE_THRESHOLD,1,0.2724498711670515,2
0.36475992915344263,3,DECREASE_MODERATE_THRESHOLD,1,0.3371909869230737,3
0.3832307607540606,3,NOP,0,0.3832307607540606,3
0.38106135819537085,3,DECREASE_TOP_K,1,0.36624768793901136,3
0.43261008772106324,4,INCREASE_TOP_K,-1,0.44805574375703483,4
0.4533660798944942,4,DECREASE_TOP_K,1,0.4112389774920896,4
0.5242785254905895,5,DECREASE_MODERATE_THRESHOLD,1,0.48486894288714866,4
0.5427461829591035,5,DECREASE_MODERATE_THRESHOLD,1,0.5055647580098179,5
0.5893410321740071,5,DECREASE_TOP_K,1,0.5770021298543139,5
0.6149622850593411,6,INCREASE_HIGH_THRESHOLD,-1,0.6262682791904994,6
0.6340340640888243,6,DECREASE_TOP_K,1,0.6028140403162484,6
0.6628512958865734,6,DECREASE_TOP_K,1,0.6497902262662206,6
0.7208402844930842,7,DECREASE_HIGH_THRESHOLD,1,0.6780092615266075,6
0.7886464923611624,7,INCREASE_TOP_K,-1,0.8311672305664934,8
0.8048429742445656,8,DECREASE_TOP_K,1,0.7599444281982486,7
0.8116838957992896,8,DECREASE_TOP_K,1,0.7900757558873911,7
0.8258020519737245,8,NOP,0,0.8258020519737245,8
0.8741224361069101,8,DECREASE_TOP_K,1,0.8397712572354217,8
0.9042511350333089,9,NOP,0,0.9042511350333089,9
0.9462965262414278,9,DECREASE_HIGH_THRESHOLD,1,0.9063943776161855,9
1.0,9,DECREASE_TOP_K,1,0.9596546170178304,9
