prediction,state,action,reward,next_prediction,next_state
1.0,9,DECREASE_MODERATE_THRESHOLD,1,0.9722075711544107,9
0.9325873154138637,9,DECREASE_TOP_K,1,0.9114835142675342,9
0.902070526257522,9,INCREASE_HIGH_THRESHOLD,-1,0.9320210367224822,9
0.8926879516861754,8,INCREASE_MODERATE_THRESHOLD,-1,0.9194427865373304,9
0.8475355895403023,8,DECREASE_TOP_K,1,0.80960376498252,8
0.7897319088321438,7,INCREASE_HIGH_THRESHOLD,-1,0.808844260133177,8
0.7444103312345951,7,DECREASE_HIGH_THRESHOLD,1,0.7035601809553255,7
0.7233283810493804,7,NOP,0,0.7233283810493804,7
0.7293073530639266,7,DECREASE_MODERATE_THRESHOLD,1,0.7147506732124163,7
0.6608260535301851,6,INCREASE_HIGH_THRESHOLD,-1,0.6894496401524717,6
0.6056019560794413,6,DECREASE_TOP_K,1,0.5596701947204592,5
0.5884156122871101,5,INCREASE_MODERATE_THRESHOLD,-1,0.6224424073153422,6
0.5400300257224948,5,INCREASE_MODERATE_THRESHOLD,-1,0.5854087227521436,5
0.5517144992801772,5,INCREASE_MODERATE_THRESHOLD,-1,0.5716968807763746,5
0.49660483049072934,4,INCREASE_MODERATE_THRESHOLD,-1,0.5178566690720461,5
0.4572415228108339,4,INCREASE_HIGH_THRESHOLD,-1,0.4996253748977564,4
0.3745822013221811,3,DECREASE_HIGH_THRESHOLD,1,0.3281382820418695,3
0.34908800454848254,3,DECREASE_TOP_K,1,0.3126817668946674,3
0.3273582941598911,3,NOP,0,0.3273582941598911,3
0.2997030226466575,2,DECREASE_MODERATE_THRESHOLD,1,0.2668326124796331,2
0.2913407340224298,2,NOP,0,0.2913407340224298,2
0.21973797370598266,2,INCREASE_HIGH_THRESHOLD,-1,0.2577157036125075,2
0.21876594758583953,2,INCREASE_MODERATE_THRESHOLD,-1,0.23072559370229978,2
