prediction,state,action,reward,next_prediction,next_state
0.9953408946418556,9,DECREASE_TOP_K,1,0.9580177875533418,9
0.9219427009426959,9,DECREASE_TOP_K,1,0.8793779265826,8
0.9355783848547159,9,INCREASE_TOP_K,-1,0.9827032402359926,9
0.9075396995372257,9,INCREASE_HIGH_THRESHOLD,-1,0.9403054775772032,9
0.940355902327227,9,INCREASE_MODERATE_THRESHOLD,-1,0.9635817251203116,9
0.9009916918727431,9,INCREASE_MODERATE_THRESHOLD,-1,0.9141508173379597,9
0.8593584147501947,8,INCREASE_MODERATE_THRESHOLD,-1,0.8826819177175077,8
0.8566796032865126,8,DECREASE_HIGH_THRESHOLD,1,0.8288016026441651,8
0.8371650518781966,8,DECREASE_MODERATE_THRESHOLD,1,0.8196981410632732,8
0.8104172178822099,8,DECREASE_TOP_K,1,0.7716288439280637,7
0.8261176684628271,8,DECREASE_MODERATE_THRESHOLD,1,0.7830818697422302,7
0.7940958027192606,7,DECREASE_MODERATE_THRESHOLD,1,0.7545000544744019,7
0.7424779924273893,7,DECREASE_HIGH_THRESHOLD,1,0.7026481440882739,7
0.7518049095897393,7,INCREASE_HIGH_THRESHOLD,-1,0.7849957869931858,7
0.7297240913746076,7,DECREASE_MODERATE_THRESHOLD,1,0.7172196952096498,7
0.6932594181590059,6,NOP,0,0.6932594181590059,6
0.7210123584332752,7,DECREASE_MODERATE_THRESHOLD,1,0.6747234123256816,6
0.6638120303354065,6,NOP,0,0.6638120303354065,6
0.6956762591125764,6,NOP,0,0.6956762591125764,6
0.6257222976280237,6,INCREASE_MODERATE_THRESHOLD,-1,0.6620796990517714,6
0.6372817580864306,6,NOP,0,0.6372817580864306,6
0.6132170403804682,6,DECREASE_MODERATE_THRESHOLD,1,0.5865792887217816,5
0.6217031407661388,6,INCREASE_TOP_K,-1,0.6344175457775161,6
0.5531182877077641,5,DECREASE_HIGH_THRESHOLD,1,0.5072621477415626,5
0.5935140811713812,5,DECREASE_TOP_K,1,0.5449302900640624,5
0.5532896736417382,5,INCREASE_TOP_K,-1,0.6019663466762888,6
0.49512609114302625,4,INCREASE_MODERATE_THRESHOLD,-1,0.5055938663516304,5
0.5340532316266865,5,DECREASE_MODERATE_THRESHOLD,1,0.505034381532712,5
0.4704842290906126,4,NOP,0,0.4704842290906126,4
0.5024208533266218,5,INCREASE_HIGH_THRESHOLD,-1,0.5456373480411404,5
0.40963064232093443,4,INCREASE_HIGH_THRESHOLD,-1,0.447732121263375,4
0.46833697120312384,4,INCREASE_MODERATE_THRESHOLD,-1,0.4805956709429996,4
0.4440084176587634,4,DECREASE_HIGH_THRESHOLD,1,0.39790460039380976,3
0.43208160797900214,4,DECREASE_TOP_K,1,0.42177976203859435,4
0.4034642743636882,4,INCREASE_TOP_K,-1,0.4497948506707595,4
0.4026250768794254,4,INCREASE_HIGH_THRESHOLD,-1,0.4505719690708849,4
0.36781798597147347,3,INCREASE_HIGH_THRESHOLD,-1,0.3965150586551445,3
0.3329343107368643,3,INCREASE_MODERATE_THRESHOLD,-1,0.35101433496771534,3
0.32477916372052035,3,DECREASE_TOP_K,1,0.28696864999862215,2
0.32667650899992445,3,INCREASE_HIGH_THRESHOLD,-1,0.35258960195811534,3
